"habitat","mpas_all_future","mpas_all_present","mpas_notake_future","mpas_notake_present"
"ColdCorals_Pt_v5",38.8429752066116,36.3636363636364,9.91735537190083,4.95867768595041
"CoralReef2018_Py_v4",78.3842794759825,73.2532751091703,60.4803493449782,17.1397379912664
"Mangroves_v2",31.3567119926388,29.1892444535324,2.93426030058276,0.0408956139454044
"Saltmarshes_Py_v6",42.2123566407695,42.2123566407695,0.258971513133555,0
"Seagrasses-Py-v7",55.6576797385621,53.6049836601307,14.1646241830065,0.745506535947712
